;timestamp;Signalname;interpreted_value
2519;61793784841500.0;S-C;n
2520;61794744695400.0;S-C;o
2521;61960247647000.0;S-C;m
2522;61960888022600.0;S-C;n
2523;61961847617700.0;S-C;o
2524;61968168007000.0;S-C;m
2525;61968808028300.0;S-C;n
2526;61969768196400.0;S-C;o
2527;62085229600200.0;S-C;m
2528;62085869837300.0;S-C;n
2529;62086830362600.0;S-C;o
2530;62275133361000.0;S-C;m
2531;62275773010600.0;S-C;n
2532;62276733531200.0;S-C;o
2533;62279692951800.0;S-C;m
2534;62280333199200.0;S-C;n
2535;62297293283800.0;S-C;o
2536;62306093576200.0;S-C;m
2537;62306733482600.0;S-C;n
2538;62307693380500.0;S-C;o
2539;62364496234200.0;S-C;m
2540;62365136307700.0;S-C;n
2541;62366096082600.0;S-C;o
2542;62500397055700.0;S-C;m
2543;62501037324800.0;S-C;n
2544;62501996779500.0;S-C;o
2545;62520377480200.0;S-C;m
2546;62521017594200.0;S-C;n
2547;62521977347800.0;S-C;o
2548;62543837626200.0;S-C;m
2549;62544157916400.0;S-C;o
2550;62544477830200.0;S-C;n
2551;62549918227400.0;S-C;o
2552;62599968380900.0;S-C;m
2553;62600578921800.0;S-C;n
2554;62601539086200.0;S-C;o
2555;62617819907600.0;S-C;m
2556;62618460077700.0;S-C;n
2557;62619419223700.0;S-C;o
2558;62664320331700.0;S-C;m
2559;62664959993000.0;S-C;n
2560;62665920646000.0;S-C;o
2561;62734821763100.0;S-C;m
2562;62735461233800.0;S-C;n
2563;62736421519200.0;S-C;o
2564;62806223020100.0;S-C;m
2565;62806862624400.0;S-C;n
2566;62807822909000.0;S-C;o
2567;62831362921400.0;S-C;m
2568;62832002930800.0;S-C;n
2569;62832962932600.0;S-C;o
2570;62889686277000.0;S-C;m
2571;62890324135900.0;S-C;n
2572;62891284163400.0;S-C;o
2573;62907085834100.0;S-C;m
2574;62907726206000.0;S-C;n
2575;62908685844600.0;S-C;o
2576;62919085920700.0;S-C;m
2577;62919725893800.0;S-C;n
2578;62920685664700.0;S-C;o
2579;62930965706200.0;S-C;m
2580;62931605337800.0;S-C;n
2581;62932565355400.0;S-C;o
2582;62936614725500.0;S-C;m
2583;62937245351700.0;S-C;n
2584;62938205465900.0;S-C;o
2585;63038446511100.0;S-C;m
2586;63039086885200.0;S-C;n
2587;63040046864500.0;S-C;o
2588;63041866989800.0;S-C;m
2589;63042506932200.0;S-C;n
2590;63043467122100.0;S-C;o
2591;63052366612100.0;S-C;m
2592;63053007331100.0;S-C;n
2593;63053967211400.0;S-C;o
2594;63054467053100.0;S-C;m
2595;63055107212300.0;S-C;n
2596;63056866934400.0;S-C;o
2597;63064127372700.0;S-C;m
2598;63064767550700.0;S-C;n
2599;63065727447800.0;S-C;o
2600;63072886969700.0;S-C;m
2601;63073527507500.0;S-C;n
2602;63074487478600.0;S-C;o
2603;63083267558400.0;S-C;m
2604;63083907487400.0;S-C;n
2605;63084867705400.0;S-C;o
2606;63096287787400.0;S-C;m
2607;63096928337400.0;S-C;n
2608;63097887259700.0;S-C;o
2609;63175249357500.0;S-C;m
2610;63175889501500.0;S-C;n
2611;63176849304600.0;S-C;o
2612;63177589045400.0;S-C;m
2613;63178229741400.0;S-C;n
2614;63179189501400.0;S-C;o
2615;63215869196000.0;S-C;m
2616;63216510305000.0;S-C;n
2617;63217469613100.0;S-C;o
2618;63218630072900.0;S-C;m
2619;63219269468000.0;S-C;n
2620;63220230491800.0;S-C;o
2621;63231289068000.0;S-C;m
2622;63231930476900.0;S-C;n
2623;63232889928500.0;S-C;o
2624;63241609890300.0;S-C;m
2625;63242249968400.0;S-C;n
2626;63243209988800.0;S-C;o
2627;63317510988500.0;S-C;m
2628;63318151765500.0;S-C;n
2629;63319111394700.0;S-C;o
2630;63322191066400.0;S-C;m
2631;63322831772600.0;S-C;n
2632;63323791439000.0;S-C;o
2633;63356931326100.0;S-C;m
2634;63357571776900.0;S-C;n
2635;63358532027600.0;S-C;o
2636;63374512354300.0;S-C;m
2637;63375152507000.0;S-C;n
2638;63376112748800.0;S-C;o
2639;63381412218600.0;S-C;m
2640;63382051873500.0;S-C;n
2641;63383012695400.0;S-C;o
2642;63384712256000.0;S-C;m
2643;63385352127500.0;S-C;n
2644;63386312790100.0;S-C;o
2645;63409312691000.0;S-C;m
2646;63409953009200.0;S-C;n
2647;63410913083800.0;S-C;o
2648;63431032753600.0;S-C;m
2649;63431674164900.0;S-C;n
2650;63432633078500.0;S-C;o
2651;63447534249500.0;S-C;m
2652;63448174148800.0;S-C;n
2653;63449134666200.0;S-C;o
2654;63452034401500.0;S-C;m
2655;63452674221800.0;S-C;n
2656;63453634898200.0;S-C;o
2657;63498414064200.0;S-C;m
2658;63499054564300.0;S-C;n
2659;63500013894400.0;S-C;o
2660;63526494424900.0;S-C;m
2661;63527134972500.0;S-C;n
2662;63528094685600.0;S-C;o
2663;63547434753400.0;S-C;m
2664;63548074457400.0;S-C;n
2665;63549035222700.0;S-C;o
2666;63561534726500.0;S-C;m
2667;63562175354100.0;S-C;n
2668;63563135658400.0;S-C;o
2669;63569455105400.0;S-C;m
2670;63570095330100.0;S-C;n
2671;63571055386300.0;S-C;o
2672;63584634978600.0;S-C;m
2673;63585276186300.0;S-C;n
2674;63586235222000.0;S-C;o
2675;63606535862400.0;S-C;m
2676;63607175797800.0;S-C;n
2677;63608136215400.0;S-C;o
2678;63613435826600.0;S-C;m
2679;63614076080500.0;S-C;n
2680;63615036469800.0;S-C;o
2681;63625615076500.0;S-C;m
2682;63626255873400.0;S-C;n
2683;63627216040100.0;S-C;o
2684;63633616079700.0;S-C;m
2685;63634255637200.0;S-C;n
2686;63635216157800.0;S-C;o
2687;63643696174300.0;S-C;m
2688;63644336389300.0;S-C;n
2689;63645296139800.0;S-C;o
2690;63672616452000.0;S-C;m
2691;63673256690600.0;S-C;n
2692;63674216596600.0;S-C;o
2693;63767717928100.0;S-C;m
2694;63768358988400.0;S-C;n
2695;63769318055100.0;S-C;o
2696;63790338572500.0;S-C;m
2697;63790978171600.0;S-C;n
2698;63791938271800.0;S-C;o
2699;63847099781400.0;S-C;m
2700;63847740268500.0;S-C;n
2701;63848699807100.0;S-C;o
2702;63874399188600.0;S-C;m
2703;63875040178700.0;S-C;n
2704;63875999977200.0;S-C;o
2705;63891020269600.0;S-C;m
2706;63891660598200.0;S-C;n
2707;63892620293900.0;S-C;o
2708;63913280408500.0;S-C;m
2709;63913920418200.0;S-C;n
2710;63914880565400.0;S-C;o
2711;63941061180200.0;S-C;m
2712;63941701236600.0;S-C;n
2713;63942660743300.0;S-C;o
2714;63965601060800.0;S-C;m
2715;63966242737800.0;S-C;n
2716;63967201278100.0;S-C;o
2717;63974301463700.0;S-C;m
2718;63974943688400.0;S-C;n
2719;63975901500400.0;S-C;o
2720;63990922221400.0;S-C;m
2721;63991562769600.0;S-C;n
2722;63992522524200.0;S-C;o
2723;64026082423700.0;S-C;m
2724;64026722526600.0;S-C;n
2725;64027682479900.0;S-C;o
2726;64028422390600.0;S-C;m
2727;64029062622500.0;S-C;n
2728;64030022863900.0;S-C;o
2729;64058963478300.0;S-C;m
2730;64059602889900.0;S-C;n
2731;64060562375900.0;S-C;o
2732;64060762784700.0;S-C;m
2733;64061402899000.0;S-C;n
2734;64062363322000.0;S-C;o
2735;64164444433300.0;S-C;m
2736;64165084347700.0;S-C;n
2737;64166044712900.0;S-C;o
2738;64171764466600.0;S-C;m
2739;64172404392100.0;S-C;n
2740;64173363931300.0;S-C;o
2741;64193904446900.0;S-C;m
2742;64194544767700.0;S-C;n
2743;64198064763000.0;S-C;o
2744;64213045137800.0;S-C;m
2745;64213685423200.0;S-C;n
2746;64214645206200.0;S-C;o
2747;64215684891400.0;S-C;m
2748;64216325328600.0;S-C;n
2749;64217284805800.0;S-C;o
2750;64230804963900.0;S-C;m
2751;64231445434500.0;S-C;n
2752;64232404936100.0;S-C;o
2753;64249046742800.0;S-C;m
2754;64249685883200.0;S-C;n
2755;64250646835200.0;S-C;o
2756;64287766649000.0;S-C;m
2757;64288406270600.0;S-C;n
2758;64289366628900.0;S-C;o
2759;64302105793300.0;S-C;m
2760;64302747178700.0;S-C;n
2761;64303706085500.0;S-C;o
2762;64327787168500.0;S-C;m
2763;64328426787400.0;S-C;n
2764;64329387113300.0;S-C;o
2765;64342967056400.0;S-C;m
2766;64343607465000.0;S-C;n
2767;64344567061800.0;S-C;o
2768;64358627327000.0;S-C;m
2769;64359267441600.0;S-C;n
2770;64360227127800.0;S-C;o
2771;64362287871800.0;S-C;m
2772;64362927205800.0;S-C;n
2773;64363887388600.0;S-C;o
2774;64374587886000.0;S-C;m
2775;64375227058400.0;S-C;n
2776;64376187844000.0;S-C;o
2777;64381787519800.0;S-C;m
2778;64382427393700.0;S-C;n
2779;64383387416700.0;S-C;o
2780;64395167297900.0;S-C;m
2781;64395807917200.0;S-C;n
2782;64396768544200.0;S-C;o
2783;64408368545800.0;S-C;m
2784;64409008117200.0;S-C;n
2785;64409968487400.0;S-C;o
2786;64410768590000.0;S-C;m
2787;64411407932400.0;S-C;n
2788;64412368233600.0;S-C;o
2789;64583690805600.0;S-C;m
2790;64584331405400.0;S-C;n
2791;64585290684600.0;S-C;o
2792;64629051937900.0;S-C;m
2793;64629691780100.0;S-C;n
2794;64630652070600.0;S-C;o
2795;64643272056200.0;S-C;m
2796;64643911941800.0;S-C;n
2797;64644871981800.0;S-C;o
2798;64655392048100.0;S-C;m
2799;64656032296800.0;S-C;n
2800;64656992106900.0;S-C;o
2801;64729073362700.0;S-C;m
2802;64729713389300.0;S-C;n
2803;64730673362600.0;S-C;o
2804;64766454511200.0;S-C;m
2805;64767094063200.0;S-C;n
2806;64768054379800.0;S-C;o
2807;64800535081900.0;S-C;m
2808;64801174378500.0;S-C;n
2809;64802134813700.0;S-C;o
2810;64833055687400.0;S-C;m
2811;64833694797200.0;S-C;n
2812;64834655219300.0;S-C;o
2813;64845235357900.0;S-C;m
2814;64845875243400.0;S-C;n
2815;64846835210200.0;S-C;o
2816;64861015420200.0;S-C;m
2817;64861655736400.0;S-C;n
2818;64862615114600.0;S-C;o
2819;64872235590600.0;S-C;m
2820;64872875322300.0;S-C;n
2821;64873835574800.0;S-C;o
2822;64882316059700.0;S-C;m
2823;64882956515100.0;S-C;n
2824;64883915828600.0;S-C;o
2825;64885675928200.0;S-C;m
2826;64886315875500.0;S-C;n
2827;64887275769400.0;S-C;o
2828;64895276325700.0;S-C;m
2829;64895915492600.0;S-C;n
2830;64896876253400.0;S-C;o
2831;64915276225800.0;S-C;m
2832;64915916608200.0;S-C;n
2833;64916876595800.0;S-C;o
2834;64922356753800.0;S-C;m
2835;64922996621000.0;S-C;n
2836;64923956887000.0;S-C;o
2837;64930516834900.0;S-C;m
2838;64931157178100.0;S-C;n
2839;64932116845300.0;S-C;o
2840;64964536792800.0;S-C;m
2841;64965177800600.0;S-C;n
2842;64966137270800.0;S-C;o
2843;64982417709000.0;S-C;m
2844;64983058212200.0;S-C;n
2845;64984017950200.0;S-C;o
2846;65002217725800.0;S-C;m
2847;65002858027500.0;S-C;n
2848;65003817855100.0;S-C;o
2849;65010978319100.0;S-C;m
2850;65011618438800.0;S-C;n
2851;65012578386600.0;S-C;o
2852;65023578787500.0;S-C;m
2853;65024218995800.0;S-C;n
2854;65025178954400.0;S-C;o
2855;65088979715800.0;S-C;m
2856;65089619746200.0;S-C;n
2857;65090579728800.0;S-C;o
2858;65101759775400.0;S-C;m
2859;65102399570700.0;S-C;n
2860;65103360267600.0;S-C;o
2861;65116399516000.0;S-C;m
2862;65117040113200.0;S-C;n
2863;65117999477500.0;S-C;o
2864;65122939641100.0;S-C;m
2865;65123579921800.0;S-C;n
2866;65124539823700.0;S-C;o
2867;65132060181600.0;S-C;m
2868;65132700062100.0;S-C;n
2869;65133660116600.0;S-C;o
2870;65159000100300.0;S-C;m
2871;65159640445800.0;S-C;n
2872;65160600149300.0;S-C;o
2873;65218461606600.0;S-C;m
2874;65219101202000.0;S-C;n
2875;65220061333700.0;S-C;o
2876;65237901246600.0;S-C;m
2877;65238541545100.0;S-C;n
2878;65239501356200.0;S-C;o
2879;65241440925800.0;S-C;m
2880;65242081619700.0;S-C;n
2881;65243041488600.0;S-C;o
2882;65279962563000.0;S-C;m
2883;65280601989800.0;S-C;n
2884;65281562365900.0;S-C;o
2885;65288062125900.0;S-C;m
2886;65288702476200.0;S-C;n
2887;65289662273000.0;S-C;o
2888;65333303603600.0;S-C;m
2889;65333942630000.0;S-C;n
2890;65334902393100.0;S-C;o
2891;65341583636700.0;S-C;m
2892;65342223725800.0;S-C;n
2893;65343183820200.0;S-C;o
2894;65377823959000.0;S-C;m
2895;65378464145400.0;S-C;n
2896;65379424100700.0;S-C;o
2897;65380703217000.0;S-C;m
2898;65381344568200.0;S-C;n
2899;65382304116800.0;S-C;o
2900;65387303391700.0;S-C;m
2901;65387944663000.0;S-C;n
2902;65388903380900.0;S-C;o
2903;65420904515000.0;S-C;m
2904;65421544900700.0;S-C;n
2905;65422504425700.0;S-C;o
2906;65425164312600.0;S-C;m
2907;65425804423700.0;S-C;n
2908;65426765012200.0;S-C;o
2909;65437884828100.0;S-C;m
2910;65438524740800.0;S-C;n
2911;65439484551300.0;S-C;o
2912;65463804668700.0;S-C;m
2913;65464444793400.0;S-C;n
2914;65465404789800.0;S-C;o
2915;65482884858000.0;S-C;m
2916;65483525376500.0;S-C;n
2917;65484485497000.0;S-C;o
2918;65532446121600.0;S-C;m
2919;65533086299700.0;S-C;n
2920;65534046373000.0;S-C;o
2921;65546006611700.0;S-C;m
2922;65546646046200.0;S-C;n
2923;65547606056100.0;S-C;o
2924;65574646591300.0;S-C;m
2925;65575286455000.0;S-C;n
2926;65576246831400.0;S-C;o
2927;65598106920400.0;S-C;m
2928;65598746848500.0;S-C;n
2929;65599706780900.0;S-C;o
2930;65616707909000.0;S-C;m
2931;65617348236700.0;S-C;n
2932;65618308021700.0;S-C;o
2933;65632487852900.0;S-C;m
2934;65633128042000.0;S-C;n
2935;65634087869800.0;S-C;o
2936;65658527795500.0;S-C;m
2937;65659168337900.0;S-C;n
2938;65660128124500.0;S-C;o
2939;65698369206200.0;S-C;m
2940;65699008568200.0;S-C;n
2941;65699969154000.0;S-C;o
2942;65725428735800.0;S-C;m
2943;65726069439300.0;S-C;n
2944;65727029021100.0;S-C;o
2945;65744509066200.0;S-C;m
2946;65745149912000.0;S-C;n
2947;65746109351000.0;S-C;o
2948;65811590702500.0;S-C;m
2949;65812230630700.0;S-C;n
2950;65813190772100.0;S-C;o
2951;65875551289800.0;S-C;m
2952;65876192200500.0;S-C;n
2953;65877151197700.0;S-C;o
2954;65884731860900.0;S-C;m
2955;65885372120200.0;S-C;n
2956;65886331801800.0;S-C;o
2957;65904591336500.0;S-C;m
2958;65905232376400.0;S-C;n
2959;65906191804000.0;S-C;o
2960;65962313018000.0;S-C;m
2961;65962952790900.0;S-C;n
2962;65963912991200.0;S-C;o
2963;66017873984500.0;S-C;m
2964;66018194038700.0;S-C;o
2965;66054314898200.0;S-C;m
2966;66054954470300.0;S-C;n
2967;66057194564600.0;S-C;o
2968;66061674253300.0;S-C;m
2969;66061995103500.0;S-C;o
2970;66082535061900.0;S-C;m
2971;66083174601400.0;S-C;n
2972;66083496062500.0;S-C;o
2973;66119515252400.0;S-C;m
2974;66120155296600.0;S-C;n
2975;66121115451400.0;S-C;o
2976;66256638303800.0;S-C;m
2977;66257278965500.0;S-C;n
2978;66258238727300.0;S-C;o
2979;66283279200600.0;S-C;m
2980;66283919126700.0;S-C;n
2981;66284879029700.0;S-C;o
2982;66327079877000.0;S-C;m
2983;66327719002400.0;S-C;n
2984;66328679805400.0;S-C;o
2985;66352819938900.0;S-C;m
2986;66353459235800.0;S-C;n
2987;66354419857000.0;S-C;o
2988;66382401823700.0;S-C;m
2989;66383040334300.0;S-C;n
2990;66384001849000.0;S-C;o
2991;66395059609100.0;S-C;m
2992;66395701749400.0;S-C;n
2993;66396661458300.0;S-C;o
2994;66429501545400.0;S-C;m
2995;66430140802900.0;S-C;n
2996;66431101445000.0;S-C;o
2997;66447261594900.0;S-C;m
2998;66447902095600.0;S-C;n
2999;66448861011200.0;S-C;o
3000;66482422333000.0;S-C;m
3001;66483061987800.0;S-C;n
3002;66484021718500.0;S-C;o
3003;66486982510600.0;S-C;m
3004;66487621939300.0;S-C;n
3005;66488582213300.0;S-C;o
3006;66500003291100.0;S-C;m
3007;66500642492000.0;S-C;n
3008;66501603142500.0;S-C;o
3009;66503362741200.0;S-C;m
3010;66504002506900.0;S-C;n
3011;66504962502300.0;S-C;o
3012;66515303069400.0;S-C;m
3013;66515941966900.0;S-C;n
3014;66516902836200.0;S-C;o
3015;66520951914100.0;S-C;m
3016;66521583110200.0;S-C;n
3017;66522542263700.0;S-C;o
3018;66536123444900.0;S-C;m
3019;66536762735600.0;S-C;n
3020;66537722442900.0;S-C;o
3021;66541042578900.0;S-C;m
3022;66541682844800.0;S-C;n
3023;66542643124500.0;S-C;o
3024;66549382529400.0;S-C;m
3025;66550023293300.0;S-C;n
3026;66550983922600.0;S-C;o
3027;66555443232000.0;S-C;m
3028;66556083323100.0;S-C;n
3029;66557042883500.0;S-C;o
3030;66558203890500.0;S-C;m
3031;66558843155000.0;S-C;n
3032;66559804024400.0;S-C;o
3033;66629244267400.0;S-C;m
3034;66629884283400.0;S-C;n
3035;66630844019200.0;S-C;o
3036;66647184579600.0;S-C;m
3037;66647825041500.0;S-C;n
3038;66648786213400.0;S-C;o
3039;66673765259900.0;S-C;m
3040;66674406437300.0;S-C;n
3041;66675365223100.0;S-C;o
3042;66773907779100.0;S-C;m
3043;66774547078100.0;S-C;n
3044;66775507700200.0;S-C;o
3045;66803788036300.0;S-C;m
3046;66804427363000.0;S-C;n
3047;66805388064400.0;S-C;o
3048;66830608356100.0;S-C;m
3049;66831247430800.0;S-C;n
3050;66832208376200.0;S-C;o
3051;66843088459700.0;S-C;m
3052;66843728240200.0;S-C;n
3053;66844688361400.0;S-C;o
3054;66898909664700.0;S-C;m
3055;66899551284300.0;S-C;n
3056;66900509528900.0;S-C;o
3057;66955849850700.0;S-C;m
3058;66956491071800.0;S-C;n
3059;66957450143800.0;S-C;o
3060;66982070506300.0;S-C;m
3061;66982711556600.0;S-C;n
3062;66988190720600.0;S-C;o
3063;67019150655800.0;S-C;m
3064;67019792300200.0;S-C;n
3065;67020752201300.0;S-C;o
3066;67033851123900.0;S-C;m
3067;67034492202600.0;S-C;n
3068;67035451350600.0;S-C;o
3069;67050892138600.0;S-C;m
3070;67051532433200.0;S-C;n
3071;67052492289000.0;S-C;o
3072;67054912369100.0;S-C;m
3073;67055552327800.0;S-C;n
3074;67056513006000.0;S-C;o
3075;67069672054500.0;S-C;m
3076;67070312724300.0;S-C;n
3077;67071272291100.0;S-C;o
3078;67089712760200.0;S-C;m
3079;67090353223000.0;S-C;n
3080;67091312959800.0;S-C;o
3081;67107713531600.0;S-C;m
3082;67108353196400.0;S-C;n
3083;67109313651500.0;S-C;o
3084;67117252486600.0;S-C;m
3085;67117893310900.0;S-C;n
3086;67118853049700.0;S-C;o
3087;67144552825600.0;S-C;m
3088;67145193636500.0;S-C;n
3089;67146153248600.0;S-C;o
3090;67147672987400.0;S-C;m
3091;67148314280600.0;S-C;n
3092;67149273567000.0;S-C;o
3093;67159733805100.0;S-C;m
3094;67160374997000.0;S-C;n
3095;67161334926200.0;S-C;o
3096;67170415705200.0;S-C;m
3097;67171055214900.0;S-C;n
3098;67172015839600.0;S-C;o
3099;67183074188100.0;S-C;m
3100;67183715387000.0;S-C;n
3101;67184674658900.0;S-C;o
3102;67189615355100.0;S-C;m
3103;67190254964400.0;S-C;n
3104;67191215563300.0;S-C;o
3105;67199634363400.0;S-C;m
3106;67200274627100.0;S-C;n
3107;67201234672600.0;S-C;o
3108;67215115245300.0;S-C;m
3109;67215755471800.0;S-C;n
3110;67216715429400.0;S-C;o
3111;67232454553000.0;S-C;m
3112;67233095111700.0;S-C;n
3113;67234055374000.0;S-C;o
3114;67249915557800.0;S-C;m
3115;67250555834000.0;S-C;n
3116;67251516108600.0;S-C;o
3117;67271996066900.0;S-C;m
3118;67272635739400.0;S-C;n
3119;67273596023300.0;S-C;o
3120;67275475775900.0;S-C;m
3121;67276116115600.0;S-C;n
3122;67277075739500.0;S-C;o
3123;67324436740600.0;S-C;m
3124;67325076933200.0;S-C;n
3125;67326037347500.0;S-C;o
3126;67339076586600.0;S-C;m
3127;67339717238900.0;S-C;n
3128;67340677368300.0;S-C;o
3129;67355576901600.0;S-C;m
3130;67356218144000.0;S-C;n
3131;67357177547000.0;S-C;o
3132;67372317809500.0;S-C;m
3133;67372958091800.0;S-C;n
3134;67373918188400.0;S-C;o
3135;67395657608000.0;S-C;m
3136;67396298349700.0;S-C;n
3137;67397258105300.0;S-C;o
3138;67416179303100.0;S-C;m
3139;67416819786500.0;S-C;n
3140;67417779654300.0;S-C;o
3141;67433279114200.0;S-C;m
3142;67433919878600.0;S-C;n
3143;67434879191000.0;S-C;o
3144;67436220715300.0;S-C;m
3145;67436859585800.0;S-C;n
3146;67437820794600.0;S-C;o
3147;67448099168600.0;S-C;m
3148;67448739345600.0;S-C;n
3149;67449699587200.0;S-C;o
3150;67449959280500.0;S-C;m
3151;67450599298100.0;S-C;n
3152;67452298743800.0;S-C;o
3153;67485620137400.0;S-C;m
3154;67486259725100.0;S-C;n
3155;67487220303900.0;S-C;o
3156;67501759425600.0;S-C;m
3157;67502399661100.0;S-C;n
3158;67503359459200.0;S-C;o
3159;67547780196600.0;S-C;m
3160;67548420849000.0;S-C;n
3161;67551300726700.0;S-C;o
3162;67559000396900.0;S-C;m
3163;67559640778500.0;S-C;n
3164;67560601042800.0;S-C;o
3165;67564341918600.0;S-C;m
3166;67564980624800.0;S-C;n
3167;67565941087400.0;S-C;o
3168;67608922408600.0;S-C;m
3169;67609562628500.0;S-C;n
3170;67610522353500.0;S-C;o
3171;67627162457800.0;S-C;m
3172;67627802601200.0;S-C;n
3173;67628762521700.0;S-C;o
3174;67667303862100.0;S-C;m
3175;67667943776200.0;S-C;n
3176;67669763855800.0;S-C;o
3177;67674743716800.0;S-C;m
3178;67675384217800.0;S-C;n
3179;67676343790700.0;S-C;o
3180;67680084282400.0;S-C;m
3181;67680724537200.0;S-C;n
3182;67681684295700.0;S-C;o
3183;67740743730600.0;S-C;m
3184;67741384513500.0;S-C;n
3185;67742344674500.0;S-C;o
3186;67781064519000.0;S-C;m
3187;67781705733000.0;S-C;n
3188;67782665443300.0;S-C;o
3189;67799125685800.0;S-C;m
3190;67799765535200.0;S-C;n
3191;67800725521600.0;S-C;o
3192;67810585291300.0;S-C;m
3193;67811226495100.0;S-C;n
3194;67812185588700.0;S-C;o
3195;67835426465800.0;S-C;m
3196;67836065912200.0;S-C;n
3197;67837026267400.0;S-C;o
3198;67862245669000.0;S-C;m
3199;67862886071700.0;S-C;n
3200;67863846770900.0;S-C;o
3201;67910486683000.0;S-C;m
3202;67911127236300.0;S-C;n
3203;67912086770600.0;S-C;o
3204;67922136944200.0;S-C;m
3205;67922768489800.0;S-C;n
3206;67923728827500.0;S-C;o
3207;67961548127800.0;S-C;m
3208;67962188031700.0;S-C;n
3209;67963148266700.0;S-C;o
3210;68018069249500.0;S-C;m
3211;68018709015800.0;S-C;n
3212;68019668982700.0;S-C;o
3213;68059409605800.0;S-C;m
3214;68060049390500.0;S-C;n
3215;68061010475500.0;S-C;o
3216;68063730049400.0;S-C;m
3217;68064369695000.0;S-C;n
3218;68065329805200.0;S-C;o
3219;68084669912200.0;S-C;m
3220;68085310521800.0;S-C;n
3221;68086270172000.0;S-C;o
3222;68117090215700.0;S-C;m
3223;68117731872600.0;S-C;n
3224;68118690794600.0;S-C;o
3225;68160591518200.0;S-C;m
3226;68161232035600.0;S-C;n
3227;68162191310600.0;S-C;o
3228;68187292804100.0;S-C;m
3229;68187932773800.0;S-C;n
3230;68188892488700.0;S-C;o
3231;68230192108400.0;S-C;m
3232;68230833201400.0;S-C;n
3233;68231792552200.0;S-C;o
3234;68244533697800.0;S-C;m
3235;68245172737600.0;S-C;n
3236;68246133455700.0;S-C;o
3237;68260672906900.0;S-C;m
3238;68261313352000.0;S-C;n
3239;68262272990400.0;S-C;o
3240;68263253036700.0;S-C;m
3241;68263893046400.0;S-C;n
3242;68264853594200.0;S-C;o
3243;68271293256200.0;S-C;m
3244;68271933990600.0;S-C;n
3245;68272892903800.0;S-C;o
3246;68289953074700.0;S-C;m
3247;68290593822600.0;S-C;n
3248;68291553318500.0;S-C;o
3249;68317673969100.0;S-C;m
3250;68318314485000.0;S-C;n
3251;68319273779800.0;S-C;o
3252;68352174355400.0;S-C;m
3253;68352815179000.0;S-C;n
3254;68353774495400.0;S-C;o
3255;68552877736500.0;S-C;m
3256;68553518070800.0;S-C;n
3257;68554477597100.0;S-C;o
3258;68567518346200.0;S-C;m
3259;68568158159500.0;S-C;n
3260;68569118691800.0;S-C;o
3261;68705942018200.0;S-C;m
3262;68706580374800.0;S-C;n
3263;68707542012000.0;S-C;o
3264;68730781516200.0;S-C;m
3265;68731421572800.0;S-C;n
3266;68732381271200.0;S-C;o
3267;68891963777100.0;S-C;m
3268;68892604064200.0;S-C;n
3269;68893564132600.0;S-C;o
3270;68912003875000.0;S-C;m
3271;68912645131700.0;S-C;n
3272;68913604010300.0;S-C;o
3273;68935584431500.0;S-C;m
3274;68936226528000.0;S-C;n
3275;68937184312200.0;S-C;o
3276;68950584400700.0;S-C;m
3277;68951226562200.0;S-C;n
3278;68952184915100.0;S-C;o
3279;68972005650600.0;S-C;m
3280;68972646761000.0;S-C;n
3281;68973605811400.0;S-C;o
3282;69021026328600.0;S-C;m
3283;69021666667900.0;S-C;n
3284;69022627365200.0;S-C;o
3285;69025646784700.0;S-C;m
3286;69026287258900.0;S-C;n
3287;69027247677000.0;S-C;o
3288;69034046984500.0;S-C;m
3289;69034686124400.0;S-C;n
3290;69035646970300.0;S-C;o
3291;69043886264700.0;S-C;m
3292;69044526977400.0;S-C;n
3293;69045486607800.0;S-C;o
3294;69074486668600.0;S-C;m
3295;69075127568900.0;S-C;n
3296;69076087111200.0;S-C;o
3297;69120867794600.0;S-C;m
3298;69121508239800.0;S-C;n
3299;69122468071600.0;S-C;o
3300;69154108360300.0;S-C;m
3301;69154749216200.0;S-C;n
3302;69155708443000.0;S-C;o
3303;69157829036600.0;S-C;m
3304;69158468524300.0;S-C;n
3305;69159429268300.0;S-C;o
3306;69163108626700.0;S-C;m
3307;69163749474900.0;S-C;n
3308;69164708822600.0;S-C;o
3309;69178468479200.0;S-C;m
3310;69179109471500.0;S-C;n
3311;69180069653400.0;S-C;o
3312;69187651428200.0;S-C;m
3313;69188291309900.0;S-C;n
3314;69189250760100.0;S-C;o
3315;69199168924500.0;S-C;m
3316;69199809237800.0;S-C;n
3317;69200769495400.0;S-C;o
3318;69208109918500.0;S-C;m
3319;69208750944100.0;S-C;n
3320;69210350648100.0;S-C;o
3321;69253670438800.0;S-C;m
3322;69253989812100.0;S-C;o
3323;69335571511600.0;S-C;m
3324;69336212017000.0;S-C;n
3325;69336532230100.0;S-C;o
3326;69450293359000.0;S-C;m
3327;69450613496200.0;S-C;o
3328;69454693368000.0;S-C;m
3329;69455333343000.0;S-C;n
3330;69455653906000.0;S-C;o
3331;69562056003800.0;S-C;m
3332;69562696133700.0;S-C;n
3333;69563656515400.0;S-C;o
3334;69575496151000.0;S-C;m
3335;69576136617200.0;S-C;n
3336;69577096560100.0;S-C;o
3337;69578615861100.0;S-C;m
3338;69579256660100.0;S-C;n
3339;69580215922800.0;S-C;o
3340;69630576837500.0;S-C;m
